"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"41","modified amino acid transport (GO:0072337)","1/17",0.0252060750668781,0.123995199518124,0,0,43.0043103448276,158.284685253676,"SLC6A20"
"42","reverse cholesterol transport (GO:0043691)","1/17",0.0252060750668781,0.123995199518124,0,0,43.0043103448276,158.284685253676,"ABCA1"
"43","regulation of protein-containing complex disassembly (GO:0043244)","1/18",0.0266695046006179,0.123995199518124,0,0,40.47261663286,146.682254158328,"BNIP3"
"44","positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)","1/18",0.0266695046006179,0.123995199518124,0,0,40.47261663286,146.682254158328,"CARD9"
"45","regulation of mitochondrial membrane permeability (GO:0046902)","1/19",0.0281308104264749,0.123995199518124,0,0,38.2222222222222,136.487345257516,"BNIP3"
"46","protein import into mitochondrial matrix (GO:0030150)","1/19",0.0281308104264749,0.123995199518124,0,0,38.2222222222222,136.487345257516,"TOMM70"
"47","positive regulation of mitochondrial fission (GO:0090141)","1/19",0.0281308104264749,0.123995199518124,0,0,38.2222222222222,136.487345257516,"BNIP3"
"48","mitochondrion organization (GO:0007005)","2/175",0.0282074387529383,0.123995199518124,0,0,8.17382328654005,29.1655873602234,"TOMM70;BNIP3"
"49","negative regulation of lipid storage (GO:0010888)","1/20",0.0295899955032417,0.126619982529924,0,0,36.2087114337568,127.46621354177,"ABCA1"
"50","negative regulation of small GTPase mediated signal transduction (GO:0051058)","1/21",0.0310470628007074,0.126619982529924,0,0,34.3965517241379,119.433463558288,"ARHGAP25"
"51","neuron apoptotic process (GO:0051402)","1/21",0.0310470628007074,0.126619982529924,0,0,34.3965517241379,119.433463558288,"BNIP3"
"52","amino acid import (GO:0043090)","1/22",0.0325020152689228,0.126619982529924,0,0,32.7569786535304,112.240253782494,"SLC6A20"
"53","positive regulation of interleukin-17 production (GO:0032740)","1/23",0.0339548558617346,0.126619982529924,0,0,31.2664576802508,105.765778199073,"CARD9"
"54","regulation of programmed cell death (GO:0043067)","2/194",0.0340836521750275,0.126619982529924,0,0,7.35788690476191,24.861839379931,"TOMM70;BNIP3"
"55","lipid translocation (GO:0034204)","1/24",0.0354055875320641,0.126619982529924,0,0,29.9055472263868,99.9110130280589,"ABCA1"
"56","amino acid import across plasma membrane (GO:0089718)","1/24",0.0354055875320641,0.126619982529924,0,0,29.9055472263868,99.9110130280589,"SLC6A20"
"57","cholesterol efflux (GO:0033344)","1/24",0.0354055875320641,0.126619982529924,0,0,29.9055472263868,99.9110130280589,"ABCA1"
"58","defense response to fungus (GO:0050832)","1/24",0.0354055875320641,0.126619982529924,0,0,29.9055472263868,99.9110130280589,"CARD9"
"59","protein insertion into mitochondrial membrane (GO:0051204)","1/24",0.0354055875320641,0.126619982529924,0,0,29.9055472263868,99.9110130280589,"TOMM70"
"60","positive regulation of release of cytochrome c from mitochondria (GO:0090200)","1/25",0.0368542132262459,0.127479327717014,0,0,28.6580459770115,94.5940578157239,"BNIP3"
"61","regulation of mitochondrial fission (GO:0090140)","1/25",0.0368542132262459,0.127479327717014,0,0,28.6580459770115,94.5940578157239,"BNIP3"
"62","L-alpha-amino acid transmembrane transport (GO:1902475)","1/27",0.0397451584744872,0.133700909279754,0,0,26.4509283819629,85.3113129018249,"SLC6A20"
"63","L-amino acid transport (GO:0015807)","1/28",0.0411874839013459,0.133700909279754,0,0,25.4699872286079,81.2396025067177,"SLC6A20"
"64","neutral amino acid transport (GO:0015804)","1/28",0.0411874839013459,0.133700909279754,0,0,25.4699872286079,81.2396025067177,"SLC6A20"
"65","positive regulation of defense response to virus by host (GO:0002230)","1/28",0.0411874839013459,0.133700909279754,0,0,25.4699872286079,81.2396025067177,"TOMM70"
"66","plasma membrane invagination (GO:0099024)","1/30",0.0440658550450575,0.137913467546477,0,0,23.7110582639715,74.0275850599147,"ARHGAP25"
"67","regulation of macrophage derived foam cell differentiation (GO:0010743)","1/31",0.0455019066193127,0.137913467546477,0,0,22.9195402298851,70.8214033800337,"ABCA1"
"68","phospholipid translocation (GO:0045332)","1/31",0.0455019066193127,0.137913467546477,0,0,22.9195402298851,70.8214033800337,"ABCA1"
"69","protein transmembrane import into intracellular organelle (GO:0044743)","1/32",0.0469358727577944,0.137913467546477,0,0,22.1790878754171,67.8452313821766,"TOMM70"
"70","mitochondrial membrane organization (GO:0007006)","1/32",0.0469358727577944,0.137913467546477,0,0,22.1790878754171,67.8452313821766,"BNIP3"
"71","modulation by host of symbiont process (GO:0051851)","1/32",0.0469358727577944,0.137913467546477,0,0,22.1790878754171,67.8452313821766,"CARD9"
"72","lytic vacuole organization (GO:0080171)","1/33",0.0483677563907075,0.137913467546477,0,0,21.4849137931034,65.076125424939,"ABCA1"
"73","regulation of interleukin-17 production (GO:0032660)","1/33",0.0483677563907075,0.137913467546477,0,0,21.4849137931034,65.076125424939,"CARD9"
"74","apoptotic mitochondrial changes (GO:0008637)","1/33",0.0483677563907075,0.137913467546477,0,0,21.4849137931034,65.076125424939,"BNIP3"
"75","negative regulation of mitochondrion organization (GO:0010823)","1/34",0.0497975604232895,0.140097136657521,0,0,20.8328108672936,62.4940427877148,"BNIP3"
"76","cellular response to virus (GO:0098586)","1/35",0.051225287784963,0.140624666177949,0,0,20.2190669371197,60.081401552176,"TOMM70"
"77","mitochondrion disassembly (GO:0061726)","1/36",0.0526509413652038,0.140624666177949,0,0,19.64039408867,57.822717824791,"BNIP3"
"78","positive regulation of interferon-beta production (GO:0032728)","1/36",0.0526509413652038,0.140624666177949,0,0,19.64039408867,57.822717824791,"TOMM70"
"79","regulation of defense response to virus by host (GO:0050691)","1/36",0.0526509413652038,0.140624666177949,0,0,19.64039408867,57.822717824791,"TOMM70"
"80","phagocytosis, engulfment (GO:0006911)","1/37",0.0540745240778647,0.142621557255368,0,0,19.0938697318008,55.7043048730519,"ARHGAP25"
"81","lysosome organization (GO:0007040)","1/38",0.0554960388319168,0.142800782847981,0,0,18.5768872320596,53.7140223113446,"ABCA1"
"82","tRNA aminoacylation (GO:0043039)","1/38",0.0554960388319168,0.142800782847981,0,0,18.5768872320596,53.7140223113446,"EPRS1"
"83","autophagy of mitochondrion (GO:0000422)","1/40",0.058332876023497,0.148292010132023,0,0,17.6224580017683,50.0757904475612,"BNIP3"
"84","regulation of release of cytochrome c from mitochondria (GO:0090199)","1/41",0.0597482042475947,0.148316130544029,0,0,17.1810344827586,48.4095601130177,"BNIP3"
"85","import into cell (GO:0098657)","1/41",0.0597482042475947,0.148316130544029,0,0,17.1810344827586,48.4095601130177,"SLC6A20"
"86","tRNA aminoacylation for protein translation (GO:0006418)","1/43",0.0625726944066545,0.151687335978,0,0,16.3612479474548,45.3439926598827,"EPRS1"
"87","regulation of cytokine production involved in inflammatory response (GO:1900015)","1/43",0.0625726944066545,0.151687335978,0,0,16.3612479474548,45.3439926598827,"CARD9"
"88","cation transmembrane transport (GO:0098655)","1/44",0.0639818620949856,0.151687335978,0,0,15.9799518845229,43.9313748591341,"SLC6A20"
"89","intracellular protein transmembrane transport (GO:0065002)","1/44",0.0639818620949856,0.151687335978,0,0,15.9799518845229,43.9313748591341,"TOMM70"
"90","amino acid transmembrane transport (GO:0003333)","1/45",0.0653889820318286,0.152860977240773,0,0,15.615987460815,42.5910677053906,"SLC6A20"
"91","establishment of protein localization to extracellular region (GO:0035592)","1/46",0.0667940570746933,0.152860977240773,0,0,15.2681992337165,41.3179025128529,"ABCA1"
"92","regulation of T cell activation (GO:0050863)","1/47",0.0681970901048619,0.152860977240773,0,0,14.9355322338831,40.1071819981265,"SIT1"
"93","establishment of protein localization to mitochondrion (GO:0072655)","1/48",0.0695980839810058,0.152860977240773,0,0,14.6170212765957,38.95462833164,"TOMM70"
"94","cellular response to mechanical stimulus (GO:0071260)","1/49",0.070997041562065,0.152860977240773,0,0,14.3117816091954,37.8563378501752,"BNIP3"
"95","regulation of stress-activated MAPK cascade (GO:0032872)","1/49",0.070997041562065,0.152860977240773,0,0,14.3117816091954,37.8563378501752,"CARD9"
"96","regulation of interferon-beta production (GO:0032648)","1/49",0.070997041562065,0.152860977240773,0,0,14.3117816091954,37.8563378501752,"TOMM70"
"97","inner mitochondrial membrane organization (GO:0007007)","1/49",0.070997041562065,0.152860977240773,0,0,14.3117816091954,37.8563378501752,"TOMM70"
"98","secondary alcohol metabolic process (GO:1902652)","1/49",0.070997041562065,0.152860977240773,0,0,14.3117816091954,37.8563378501752,"ABCA1"
"99","amino acid transport (GO:0006865)","1/50",0.0723939657090184,0.154294209743463,0,0,14.0190007037298,36.8087414767415,"SLC6A20"
"100","cholesterol transport (GO:0030301)","1/51",0.0737888592797166,0.155694493080202,0,0,13.7379310344828,35.8085700272044,"ABCA1"
"101","positive regulation of macroautophagy (GO:0016239)","1/53",0.0765725660346982,0.159968430032884,0,0,13.2082228116711,33.938745289873,"BNIP3"
"102","protein targeting to mitochondrion (GO:0006626)","1/55",0.0793481846088859,0.164141832867401,0,0,12.7177522349936,32.2256358845727,"TOMM70"
"103","carboxylic acid transport (GO:0046942)","1/57",0.0821157376538748,0.168217676164734,0,0,12.262315270936,30.651197069046,"SLC6A20"
"104","positive regulation of mitochondrion organization (GO:0010822)","1/58",0.0834964966939316,0.169401546177111,0,0,12.0465819721718,29.9110679811302,"BNIP3"
"105","phospholipid transport (GO:0015914)","1/59",0.0848752478256348,0.170558831344847,0,0,11.8382877526754,29.1999982522678,"ABCA1"
"106","cellular protein catabolic process (GO:0044257)","1/60",0.0862519938757385,0.171690289696046,0,0,11.6370543541788,28.5163934607432,"BNIP3"
"107","positive regulation of cysteine-type endopeptidase activity (GO:2001056)","1/62",0.0889994819880445,0.175503651396985,0,0,11.2543810062182,27.2257514087754,"CARD9"
"108","protein secretion (GO:0009306)","1/64",0.0917389835156081,0.177586472677003,0,0,10.896004378763,26.0284610107927,"ABCA1"
"109","lipid homeostasis (GO:0055088)","1/64",0.0917389835156081,0.177586472677003,0,0,10.896004378763,26.0284610107927,"ABCA1"
"110","positive regulation of multicellular organismal process (GO:0051240)","2/345",0.0941262319448746,0.179579098215058,0,0,4.08725531028738,9.65866865658476,"ABCA1;CARD9"
"111","positive regulation of cell death (GO:0010942)","1/66",0.0944705208619502,0.179579098215058,0,0,10.5596816976127,24.9152251602252,"BNIP3"
"112","anion transmembrane transport (GO:0098656)","1/67",0.0958333099563512,0.18054311072134,0,0,10.3991640543365,24.3875470802522,"SLC6A20"
"113","cellular response to decreased oxygen levels (GO:0036294)","1/69",0.098552942914148,0.184023636768896,0,0,10.0922920892495,23.385469502096,"BNIP3"
"114","sterol metabolic process (GO:0016125)","1/70",0.0999097923540908,0.1849207560238,0,0,9.94552723638181,22.9093984314337,"ABCA1"
"115","cholesterol homeostasis (GO:0042632)","1/71",0.101264667461908,0.185798650734456,0,0,9.80295566502463,22.4489421780059,"ABCA1"
"116","sterol homeostasis (GO:0055092)","1/72",0.10261757102954,0.185909785817656,0,0,9.66440019426906,22.0033854831355,"ABCA1"
"117","regulation of Rho protein signal transduction (GO:0035023)","1/73",0.103968505812717,0.185909785817656,0,0,9.52969348659004,21.5720550903155,"ABCA1"
"118","positive regulation of JNK cascade (GO:0046330)","1/73",0.103968505812717,0.185909785817656,0,0,9.52969348659004,21.5720550903155,"CARD9"
"119","positive regulation of interleukin-6 production (GO:0032755)","1/76",0.108009525099131,0.189126239435547,0,0,9.14712643678161,20.3572579045293,"CARD9"
"120","negative regulation of developmental process (GO:0051093)","1/77",0.109352612375056,0.189126239435547,0,0,9.02631578947368,19.9768402959075,"BNIP3"
"121","cholesterol metabolic process (GO:0008203)","1/77",0.109352612375056,0.189126239435547,0,0,9.02631578947368,19.9768402959075,"ABCA1"
"122","positive regulation of type I interferon production (GO:0032481)","1/77",0.109352612375056,0.189126239435547,0,0,9.02631578947368,19.9768402959075,"TOMM70"
"123","response to interferon-gamma (GO:0034341)","1/80",0.113370155256841,0.194480510237346,0,0,8.68223483195111,18.9020683044028,"EPRS1"
"124","response to insulin (GO:0032868)","1/84",0.11869963717057,0.200364987543921,0,0,8.26215205650187,17.607959996024,"EPRS1"
"125","vascular transport (GO:0010232)","1/84",0.11869963717057,0.200364987543921,0,0,8.26215205650187,17.607959996024,"SLC6A20"
"126","negative regulation of cellular amide metabolic process (GO:0034249)","1/86",0.121352752206315,0.200903474222439,0,0,8.06693711967546,17.0136033150249,"EPRS1"
"127","transport across blood-brain barrier (GO:0150104)","1/86",0.121352752206315,0.200903474222439,0,0,8.06693711967546,17.0136033150249,"SLC6A20"
"128","sodium ion transmembrane transport (GO:0035725)","1/87",0.122676412772219,0.200903474222439,0,0,7.97273456295108,16.7284329642503,"SLC6A20"
"129","regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","1/89",0.125317953556685,0.200903474222439,0,0,7.79075235109718,16.1806224610618,"CARD9"
"130","positive regulation of autophagy (GO:0010508)","1/90",0.126635839201822,0.200903474222439,0,0,7.70282836110035,15.9174304761181,"BNIP3"
"131","sodium ion transport (GO:0006814)","1/90",0.126635839201822,0.200903474222439,0,0,7.70282836110035,15.9174304761181,"SLC6A20"
"132","negative regulation of translation (GO:0017148)","1/90",0.126635839201822,0.200903474222439,0,0,7.70282836110035,15.9174304761181,"EPRS1"
"133","protein complex oligomerization (GO:0051259)","1/90",0.126635839201822,0.200903474222439,0,0,7.70282836110035,15.9174304761181,"CARD9"
"134","negative regulation of cell death (GO:0060548)","1/94",0.131888213132039,0.206136392376743,0,0,7.37004078605858,14.9302329388544,"BNIP3"
"135","negative regulation of cellular protein metabolic process (GO:0032269)","1/94",0.131888213132039,0.206136392376743,0,0,7.37004078605858,14.9302329388544,"EPRS1"
"136","positive regulation of stress-activated MAPK cascade (GO:0032874)","1/99",0.138410752855557,0.2147402121509,0,0,6.99225897255454,13.8273987029346,"CARD9"
"137","organic acid transport (GO:0015849)","1/100",0.139709563918842,0.215173123991793,0,0,6.92128178335075,13.6223945108193,"SLC6A20"
"138","intrinsic apoptotic signaling pathway (GO:0097193)","1/102",0.142301510474914,0.216011645397171,0,0,6.78354387162854,13.2266024057901,"BNIP3"
"139","regulation of cell death (GO:0010941)","1/102",0.142301510474914,0.216011645397171,0,0,6.78354387162854,13.2266024057901,"BNIP3"
"140","activation of GTPase activity (GO:0090630)","1/105",0.146175281408588,0.218744570051149,0,0,6.5868700265252,12.6662139435095,"ARHGAP25"
"141","regulation of JNK cascade (GO:0046328)","1/105",0.146175281408588,0.218744570051149,0,0,6.5868700265252,12.6662139435095,"CARD9"
"142","cellular response to peptide hormone stimulus (GO:0071375)","1/106",0.147462775934803,0.219117223396081,0,0,6.52380952380952,12.4877424627914,"EPRS1"
"143","lipid transport (GO:0006869)","1/109",0.151314009264103,0.222419974149887,0,0,6.34163473818646,11.9755307992828,"ABCA1"
"144","regulation of interleukin-6 production (GO:0032675)","1/110",0.152594012403794,0.222419974149887,0,0,6.28313824739007,11.812139044805,"CARD9"
"145","protein-containing complex subunit organization (GO:0043933)","1/112",0.155148422534411,0.222419974149887,0,0,6.16930723827276,11.4957208788825,"EPRS1"
"146","regulation of macroautophagy (GO:0016241)","1/112",0.155148422534411,0.222419974149887,0,0,6.16930723827276,11.4957208788825,"BNIP3"
"147","positive regulation of cellular component organization (GO:0051130)","1/114",0.157695388596652,0.222419974149887,0,0,6.05950564540739,11.1924524465451,"BNIP3"
"148","cellular response to lectin (GO:1990858)","1/115",0.158966086679671,0.222419974149887,0,0,6.00604960677556,11.0455119614068,"CARD9"
"149","stimulatory C-type lectin receptor signaling pathway (GO:0002223)","1/115",0.158966086679671,0.222419974149887,0,0,6.00604960677556,11.0455119614068,"CARD9"
"150","positive regulation of protein metabolic process (GO:0051247)","1/115",0.158966086679671,0.222419974149887,0,0,6.00604960677556,11.0455119614068,"CARD9"
"151","regulation of protein-containing complex assembly (GO:0043254)","1/116",0.160234931566266,0.222419974149887,0,0,5.95352323838081,10.9015810513159,"ABCA1"
"152","adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)","1/118",0.162767072316085,0.222419974149887,0,0,5.85116416150899,10.6224088202434,"ABCA1"
"153","positive regulation of protein-containing complex assembly (GO:0031334)","1/118",0.162767072316085,0.222419974149887,0,0,5.85116416150899,10.6224088202434,"ABCA1"
"154","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)","1/119",0.16403037337016,0.222419974149887,0,0,5.80128579777908,10.487005597368,"CARD9"
"155","innate immune response activating cell surface receptor signaling pathway (GO:0002220)","1/119",0.16403037337016,0.222419974149887,0,0,5.80128579777908,10.487005597368,"CARD9"
"156","macroautophagy (GO:0016236)","1/120",0.165291831672202,0.222419974149887,0,0,5.75224572587656,10.3542878730962,"TOMM70"
"157","cellular response to interferon-gamma (GO:0071346)","1/121",0.166551449837356,0.222419974149887,0,0,5.70402298850575,10.2241817626043,"EPRS1"
"158","protein homooligomerization (GO:0051260)","1/121",0.166551449837356,0.222419974149887,0,0,5.70402298850575,10.2241817626043,"CARD9"
"159","defense response to symbiont (GO:0140546)","1/124",0.170319289314568,0.226021195253924,0,0,5.56405943369779,9.84883272080852,"BNIP3"
"160","protein targeting (GO:0006605)","1/125",0.171571572737233,0.226260011547226,0,0,5.51890989988877,9.72848472744733,"TOMM70"
"161","cellular response to insulin stimulus (GO:0032869)","1/129",0.17656245996929,0.231395522071554,0,0,5.34536637931035,9.26929605467421,"EPRS1"
"162","cellular response to hypoxia (GO:0071456)","1/131",0.179046991591603,0.231772486048026,0,0,5.26259946949602,9.05223410534997,"BNIP3"
"163","cellular response to metal ion (GO:0071248)","1/131",0.179046991591603,0.231772486048026,0,0,5.26259946949602,9.05223410534997,"BNIP3"
"164","defense response to virus (GO:0051607)","1/133",0.181524275891029,0.23354647690858,0,0,5.18234064785789,8.8429692743214,"BNIP3"
"165","organic substance transport (GO:0071702)","1/136",0.185226658203409,0.236865605338905,0,0,5.06641123882503,8.54285609397183,"ABCA1"
"166","regulation of small GTPase mediated signal transduction (GO:0051056)","1/141",0.191361347094401,0.241779905610291,0,0,4.88423645320197,8.07653319521709,"ARHGAP25"
"167","positive regulation of cellular catabolic process (GO:0031331)","1/141",0.191361347094401,0.241779905610291,0,0,4.88423645320197,8.07653319521709,"BNIP3"
"168","nitrogen compound transport (GO:0071705)","1/143",0.193802699784947,0.243406962229904,0,0,4.81495871782419,7.90093629365502,"SLC6A20"
"169","regulation of cytokine production (GO:0001817)","1/150",0.202291451032449,0.252565066081933,0,0,4.58713260819255,7.33044797362135,"CARD9"
"170","actin filament organization (GO:0007015)","1/152",0.204700895906085,0.254069935506964,0,0,4.52591915962549,7.17903745461838,"ARHGAP25"
"171","positive regulation of NF-kappaB transcription factor activity (GO:0051092)","1/155",0.20830187740303,0.257027462760464,0,0,4.43708016121809,6.96074456845337,"CARD9"
"172","adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)","1/165",0.220191675045601,0.270118857178034,0,0,4.16442388561817,6.30184302010837,"ABCA1"
"173","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)","1/171",0.227242503419016,0.276981924063294,0,0,4.01622718052738,5.95099456136548,"CARD9"
"174","positive regulation of ERK1 and ERK2 cascade (GO:0070374)","1/172",0.228411634061674,0.276981924063294,0,0,3.99253881831014,5.89540623645407,"CARD9"
"175","cation transport (GO:0006812)","1/174",0.230744767956173,0.278212263078586,0,0,3.94598365557106,5.78656042525139,"SLC6A20"
"176","positive regulation of developmental process (GO:0051094)","1/177",0.234231686415368,0.280606865775444,0,0,3.87813479623824,5.62889757762057,"BNIP3"
"177","regulation of translation (GO:0006417)","1/178",0.235390593565183,0.280606865775444,0,0,3.85602961231249,5.57778170937813,"EPRS1"
"178","negative regulation of cell differentiation (GO:0045596)","1/191",0.250302964182989,0.296707446306801,0,0,3.58983666061706,4.97222258611459,"ABCA1"
"179","negative regulation of intracellular signal transduction (GO:1902532)","1/198",0.258215846743804,0.304377338899121,0,0,3.46105373709085,4.68612634002453,"ARHGAP25"
"180","translation (GO:0006412)","1/214",0.276000441586212,0.321746371130888,0,0,3.19847822567589,4.11756994215455,"EPRS1"
"181","positive regulation of GTPase activity (GO:0043547)","1/214",0.276000441586212,0.321746371130888,0,0,3.19847822567589,4.11756994215455,"ARHGAP25"
"182","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)","1/224",0.286905743803652,0.332621494189948,0,0,3.05350239678367,3.81260778270114,"CARD9"
"183","cilium organization (GO:0044782)","1/228",0.291223256144337,0.335782005718333,0,0,2.99908856144615,3.69987089820926,"HYLS1"
"184","apoptotic process (GO:0006915)","1/231",0.294444796103784,0.335826226907559,0,0,2.95952023988006,3.61849809404723,"BNIP3"
"185","regulation of autophagy (GO:0010506)","1/231",0.294444796103784,0.335826226907559,0,0,2.95952023988006,3.61849809404723,"BNIP3"
"186","regulation of ERK1 and ERK2 cascade (GO:0070372)","1/238",0.301906772715478,0.342485640015946,0,0,2.87108977156991,3.43852336625591,"CARD9"
"187","regulation of apoptotic process (GO:0042981)","2/742",0.306497549735279,0.345834133658524,0,0,1.85617760617761,2.19501450875317,"TOMM70;BNIP3"
"188","positive regulation of DNA-binding transcription factor activity (GO:0051091)","1/246",0.31034134366939,0.348308635714049,0,0,2.7762139338494,3.24839928102963,"CARD9"
"189","cellular component assembly (GO:0022607)","1/261",0.325891410642354,0.363825860558395,0,0,2.61405835543767,2.9308588304473,"EPRS1"
"190","protein-containing complex assembly (GO:0065003)","1/267",0.33201606240345,0.368712574563832,0,0,2.55431682654913,2.81631803456374,"EPRS1"
"191","positive regulation of MAPK cascade (GO:0043410)","1/274",0.339093514960716,0.372649644045371,0,0,2.48793735000632,2.69065287882724,"CARD9"
