"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"28","cellular monovalent inorganic cation homeostasis (GO:0030004)","1/20",0.0507586997365512,0.265306512972768,0,0,20.5665634674923,61.302185054186,"ATP4A"
"29","actin nucleation (GO:0045010)","1/21",0.0532291917431675,0.265306512972768,0,0,19.5372549019608,57.305666317837,"ARPC5"
"30","positive regulation of axon extension (GO:0045773)","1/22",0.0556933775463979,0.265306512972768,0,0,18.6059757236228,53.732086291887,"GOLGA4"
"31","potassium ion homeostasis (GO:0055075)","1/24",0.0606028935764472,0.265306512972768,0,0,16.9863597612958,47.6197756328571,"ATP4A"
"32","sodium ion homeostasis (GO:0055078)","1/25",0.0630482552333339,0.265306512972768,0,0,16.2777777777778,44.9894157045708,"ATP4A"
"33","divalent inorganic cation homeostasis (GO:0072507)","1/25",0.0630482552333339,0.265306512972768,0,0,16.2777777777778,44.9894157045708,"TMC8"
"34","lamellipodium assembly (GO:0030032)","1/26",0.0654873735382245,0.265306512972768,0,0,15.6258823529412,42.5945602873693,"ABLIM1"
"35","negative regulation of protein transport (GO:0051224)","1/26",0.0654873735382245,0.265306512972768,0,0,15.6258823529412,42.5945602873693,"CYP51A1"
"36","lamellipodium organization (GO:0097581)","1/29",0.0727674243643111,0.265306512972768,0,0,13.9495798319328,36.5546910907616,"ABLIM1"
"37","transition metal ion homeostasis (GO:0055076)","1/29",0.0727674243643111,0.265306512972768,0,0,13.9495798319328,36.5546910907616,"TMC8"
"38","Golgi to plasma membrane protein transport (GO:0043001)","1/30",0.0751817250984591,0.265306512972768,0,0,13.4678837052062,34.852823720532,"GOLGA4"
"39","zinc ion homeostasis (GO:0055069)","1/30",0.0751817250984591,0.265306512972768,0,0,13.4678837052062,34.852823720532,"TMC8"
"40","metal ion export (GO:0070839)","1/32",0.0799918451167407,0.265306512972768,0,0,12.5977229601518,31.8197139609718,"ATP4A"
"41","organic cyclic compound biosynthetic process (GO:1901362)","1/34",0.0847774259189093,0.265306512972768,0,0,11.833036244801,29.2006909092544,"CYP51A1"
"42","female gamete generation (GO:0007292)","1/34",0.0847774259189093,0.265306512972768,0,0,11.833036244801,29.2006909092544,"SPO11"
"43","regulation of transmembrane transport (GO:0034762)","1/34",0.0847774259189093,0.265306512972768,0,0,11.833036244801,29.2006909092544,"KCNJ5"
"44","secondary alcohol biosynthetic process (GO:1902653)","1/34",0.0847774259189093,0.265306512972768,0,0,11.833036244801,29.2006909092544,"CYP51A1"
"45","cholesterol biosynthetic process (GO:0006695)","1/35",0.0871610524707871,0.265306512972768,0,0,11.4844290657439,28.0219804352597,"CYP51A1"
"46","regulation of ion transmembrane transport (GO:0034765)","1/35",0.0871610524707871,0.265306512972768,0,0,11.4844290657439,28.0219804352597,"KCNJ5"
"47","establishment of protein localization to plasma membrane (GO:0061951)","1/36",0.0895385901937681,0.265306512972768,0,0,11.1557422969188,26.9197607736277,"GOLGA4"
"48","regulation of osteoclast differentiation (GO:0045670)","1/36",0.0895385901937681,0.265306512972768,0,0,11.1557422969188,26.9197607736277,"BGLAP"
"49","proton transmembrane transport (GO:1902600)","1/37",0.0919100543240615,0.265306512972768,0,0,10.8453159041394,25.8871709500296,"ATP4A"
"50","positive regulation of potassium ion transport (GO:0043268)","1/38",0.0942754600676398,0.265306512972768,0,0,10.5516693163752,24.9181296015531,"KCNJ5"
"51","sterol biosynthetic process (GO:0016126)","1/38",0.0942754600676398,0.265306512972768,0,0,10.5516693163752,24.9181296015531,"CYP51A1"
"52","regulation of axon extension (GO:0030516)","1/38",0.0942754600676398,0.265306512972768,0,0,10.5516693163752,24.9181296015531,"GOLGA4"
"53","negative regulation of secretion by cell (GO:1903531)","1/39",0.0966348226059749,0.265306512972768,0,0,10.2734778121775,24.0072285626129,"CYP51A1"
"54","regulation of heart rate by cardiac conduction (GO:0086091)","1/39",0.0966348226059749,0.265306512972768,0,0,10.2734778121775,24.0072285626129,"KCNJ5"
"55","negative regulation of protein secretion (GO:0050709)","1/39",0.0966348226059749,0.265306512972768,0,0,10.2734778121775,24.0072285626129,"CYP51A1"
"56","bone development (GO:0060348)","1/40",0.0989881570768417,0.265342324131712,0,0,10.0095525389643,23.1496432977367,"BGLAP"
"57","positive regulation of cation transmembrane transport (GO:1904064)","1/41",0.101335478570133,0.265342324131712,0,0,9.75882352941177,22.3410571604394,"KCNJ5"
"58","regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)","1/42",0.103676802144179,0.265342324131712,0,0,9.52032520325203,21.5775970619839,"TMC8"
"59","negative regulation of protein catabolic process (GO:0042177)","1/42",0.103676802144179,0.265342324131712,0,0,9.52032520325203,21.5775970619839,"CYP51A1"
"60","positive regulation of axonogenesis (GO:0050772)","1/43",0.106012142819282,0.266797226095193,0,0,9.29318394024276,20.8557786072866,"GOLGA4"
"61","positive regulation of potassium ion transmembrane transport (GO:1901381)","1/44",0.108341515583515,0.268189653329684,0,0,9.0766073871409,20.1724591165144,"KCNJ5"
"62","Golgi to plasma membrane transport (GO:0006893)","1/48",0.117599626067051,0.281489402536616,0,0,8.30246141009595,17.7711647858127,"GOLGA4"
"63","negative regulation of catabolic process (GO:0009895)","1/49",0.119899382845844,0.281489402536616,0,0,8.12908496732026,17.2426213429867,"CYP51A1"
"64","secondary alcohol metabolic process (GO:1902652)","1/49",0.119899382845844,0.281489402536616,0,0,8.12908496732026,17.2426213429867,"APOF"
"65","sprouting angiogenesis (GO:0002040)","1/52",0.126763439552913,0.281489402536616,0,0,7.64975009611688,15.8000433080653,"RECK"
"66","positive regulation of developmental growth (GO:0048639)","1/52",0.126763439552913,0.281489402536616,0,0,7.64975009611688,15.8000433080653,"GOLGA4"
"67","negative regulation of protein metabolic process (GO:0051248)","1/52",0.126763439552913,0.281489402536616,0,0,7.64975009611688,15.8000433080653,"CYP51A1"
"68","negative regulation of protein-containing complex assembly (GO:0031333)","1/52",0.126763439552913,0.281489402536616,0,0,7.64975009611688,15.8000433080653,"TMC8"
"69","regulation of alternative mRNA splicing, via spliceosome (GO:0000381)","1/54",0.131310279560036,0.283255031622363,0,0,7.36034036256012,14.9429056677948,"RBMY1A1"
"70","regulation of potassium ion transmembrane transport (GO:1901379)","1/54",0.131310279560036,0.283255031622363,0,0,7.36034036256012,14.9429056677948,"KCNJ5"
"71","response to organic cyclic compound (GO:0014070)","1/60",0.144811933118962,0.307980308464272,0,0,6.60983715520106,12.7723165088826,"BGLAP"
"72","actin cytoskeleton reorganization (GO:0031532)","1/63",0.151485363035306,0.313346435867551,0,0,6.28905755850727,11.8691262149031,"INSRR"
"73","negative regulation of endopeptidase activity (GO:0010951)","1/63",0.151485363035306,0.313346435867551,0,0,6.28905755850727,11.8691262149031,"RECK"
"74","regulation of extrinsic apoptotic signaling pathway (GO:2001236)","1/64",0.153698469136194,0.313627957291423,0,0,6.18892001244942,11.5903778629303,"TMC8"
"75","steroid biosynthetic process (GO:0006694)","1/65",0.155905913700523,0.313890572917052,0,0,6.09191176470588,11.3218336769218,"CYP51A1"
"76","aerobic electron transport chain (GO:0019646)","1/70",0.166858709516174,0.32717663965459,0,0,5.6490480250071,10.1152298824843,"CYC1"
"77","mitochondrial ATP synthesis coupled electron transport (GO:0042775)","1/71",0.169032481941365,0.32717663965459,0,0,5.56806722689076,9.89815478410355,"CYC1"
"78","Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)","1/71",0.169032481941365,0.32717663965459,0,0,5.56806722689076,9.89815478410355,"ARPC5"
"79","Fc-gamma receptor signaling pathway (GO:0038094)","1/72",0.171200691509214,0.32717663965459,0,0,5.48936757801712,9.68828790732034,"ARPC5"
"80","Fc receptor mediated stimulatory signaling pathway (GO:0002431)","1/74",0.175520477877201,0.32717663965459,0,0,5.33843674456084,9.28887758567443,"ARPC5"
"81","negative regulation of protein binding (GO:0032091)","1/74",0.175520477877201,0.32717663965459,0,0,5.33843674456084,9.28887758567443,"TMC8"
"82","nucleic acid phosphodiester bond hydrolysis (GO:0090305)","1/75",0.177672082461433,0.32717663965459,0,0,5.26603073661897,9.09873037830949,"SPO11"
"83","regulation of ion transport (GO:0043269)","1/79",0.186223566584316,0.334594278894111,0,0,4.99497234791352,8.39558626625975,"KCNJ5"
"84","lipid biosynthetic process (GO:0008610)","1/80",0.188347772887413,0.334594278894111,0,0,4.93149664929263,8.23296188823832,"CYP51A1"
"85","negative regulation of cellular component organization (GO:0051129)","1/80",0.188347772887413,0.334594278894111,0,0,4.93149664929263,8.23296188823832,"TMC8"
"86","ephrin receptor signaling pathway (GO:0048013)","1/82",0.1925798837472,0.338134447044503,0,0,4.80924715565238,7.92200463178378,"ARPC5"
"87","sodium ion transmembrane transport (GO:0035725)","1/87",0.203065701955422,0.352013226258186,0,0,4.52849977200182,7.21945070698025,"ATP4A"
"88","negative regulation of binding (GO:0051100)","1/88",0.205146780865698,0.352013226258186,0,0,4.47622267297724,7.09046899456539,"TMC8"
"89","regulation of mRNA splicing, via spliceosome (GO:0048024)","1/90",0.209292961439276,0.355092552554277,0,0,4.37519277373871,6.84289022331054,"RBMY1A1"
"90","regulation of lipid metabolic process (GO:0019216)","1/92",0.213417928157496,0.35649936622817,0,0,4.27860374919198,6.60831603403324,"CYP51A1"
"91","visual perception (GO:0007601)","1/93",0.215472489576703,0.35649936622817,0,0,4.23188405797101,6.49561209507155,"ABLIM1"
"92","regulation of kinase activity (GO:0043549)","1/94",0.217521787430049,0.35649936622817,0,0,4.18616909129243,6.38581785149954,"INSRR"
"93","sensory perception of light stimulus (GO:0050953)","1/95",0.21956583482927,0.35649936622817,0,0,4.14142678347935,6.27883023562828,"ABLIM1"
"94","cellular response to chemical stress (GO:0062197)","1/101",0.231720597823481,0.366295430380885,0,0,3.89176470588235,5.69062767990807,"SRXN1"
"95","positive regulation of cell growth (GO:0030307)","1/102",0.233728260068555,0.366295430380885,0,0,3.85303824500097,5.60076144388823,"GOLGA4"
"96","regulation of protein catabolic process (GO:0042176)","1/102",0.233728260068555,0.366295430380885,0,0,3.85303824500097,5.60076144388823,"CYP51A1"
"97","steroid metabolic process (GO:0008202)","1/104",0.237728160114747,0.366295430380885,0,0,3.77784123358081,5.42735038954075,"CYP51A1"
"98","cellular metal ion homeostasis (GO:0006875)","1/104",0.237728160114747,0.366295430380885,0,0,3.77784123358081,5.42735038954075,"ATP4A"
"99","negative regulation of cell motility (GO:2000146)","1/114",0.257422511857409,0.384859398915532,0,0,3.44178379316328,4.67062633221145,"RECK"
"100","response to lipid (GO:0033993)","1/114",0.257422511857409,0.384859398915532,0,0,3.44178379316328,4.67062633221145,"BGLAP"
"101","positive regulation of kinase activity (GO:0033674)","1/114",0.257422511857409,0.384859398915532,0,0,3.44178379316328,4.67062633221145,"INSRR"
"102","regulation of protein-containing complex assembly (GO:0043254)","1/116",0.261301065043464,0.386828047270225,0,0,3.38158567774936,4.5383653727799,"TMC8"
"103","regulation of protein binding (GO:0043393)","1/118",0.265159747765279,0.388729338956865,0,0,3.32344561756326,4.41161753006701,"TMC8"
"104","potassium ion transport (GO:0006813)","1/122",0.272817900529904,0.396110605577072,0,0,3.21293145357317,4.17343968079385,"KCNJ5"
"105","cellular response to oxidative stress (GO:0034599)","1/125",0.278510093847508,0.396745511046922,0,0,3.13472485768501,4.00712184712019,"SRXN1"
"106","regulation of protein secretion (GO:0050708)","1/125",0.278510093847508,0.396745511046922,0,0,3.13472485768501,4.00712184712019,"CYP51A1"
"107","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","2/404",0.282966084618506,0.399325969882191,0,0,1.94487562189055,2.45526589058214,"INSRR;ARPC5"
"108","regulation of primary metabolic process (GO:0080090)","1/130",0.287900119045464,0.402527018295047,0,0,3.0124639002888,3.75094432519837,"CYP51A1"
"109","ribonucleoprotein complex assembly (GO:0022618)","1/136",0.299010028204698,0.414224901457885,0,0,2.87770515613653,3.47419060608919,"EIF2S2"
"110","regulation of cellular component organization (GO:0051128)","1/139",0.304501053411608,0.41543642746519,0,0,2.81472009093492,3.34692942711263,"TMC8"
"111","enzyme linked receptor protein signaling pathway (GO:0007167)","1/140",0.306322003436823,0.41543642746519,0,0,2.79432924248836,3.30602243045316,"INSRR"
"112","regulation of small GTPase mediated signal transduction (GO:0051056)","1/141",0.308138277325174,0.41543642746519,0,0,2.77422969187675,3.26584162637756,"ARHGEF12"
"113","negative regulation of cell migration (GO:0030336)","1/144",0.313559159575844,0.419003832707544,0,0,2.71561771561772,3.14948443559363,"RECK"
"114","positive regulation of transferase activity (GO:0051347)","1/148",0.320722247410546,0.424816310166601,0,0,2.64118980925704,3.00350770771899,"INSRR"
"115","skeletal system development (GO:0001501)","1/158",0.338310777949776,0.442644610598825,0,0,2.47171225177969,2.67881787299699,"BGLAP"
"116","protein autophosphorylation (GO:0046777)","1/159",0.34004486642029,0.442644610598825,0,0,2.45594440307769,2.6491724846439,"INSRR"
"117","cation transport (GO:0006812)","1/174",0.365527549889792,0.471749231054347,0,0,2.24130114473535,2.25567601368393,"KCNJ5"
"118","endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)","1/185",0.383599007260742,0.490876695731967,0,0,2.10613810741688,2.01801207405817,"BGLAP"
"119","negative regulation of multicellular organismal process (GO:0051241)","1/214",0.428856838968096,0.536357361724984,0,0,1.81671729724754,1.53809122488709,"CYP51A1"
"120","extracellular structure organization (GO:0043062)","1/216",0.431855030369384,0.536357361724984,0,0,1.79963520291838,1.51109127736987,"RECK"
"121","regulation of cell growth (GO:0001558)","1/217",0.433348331989723,0.536357361724984,0,0,1.79121278140886,1.49783615248352,"TMC8"
"122","external encapsulating structure organization (GO:0045229)","1/217",0.433348331989723,0.536357361724984,0,0,1.79121278140886,1.49783615248352,"RECK"
"123","cilium organization (GO:0044782)","1/228",0.449522699404346,0.551853070000457,0,0,1.70346376436037,1.36203669444802,"ABLIM1"
"124","membrane organization (GO:0061024)","1/242",0.469454666168808,0.571674633802339,0,0,1.60336831828167,1.21244073513387,"ARPC5"
"125","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)","1/251",0.481892463808316,0.580771568394893,0,0,1.54494117647059,1.12786004096685,"RBMY1A1"
"126","positive regulation of phosphorylation (GO:0042327)","1/253",0.484617335216931,0.580771568394893,0,0,1.53252412075941,1.11015388172458,"INSRR"
"127","mRNA splicing, via spliceosome (GO:0000398)","1/274",0.512393261615658,0.604463925812221,0,0,1.41312935430582,0.944907115146493,"RBMY1A1"
"128","inorganic cation transmembrane transport (GO:0098662)","1/274",0.512393261615658,0.604463925812221,0,0,1.41312935430582,0.944907115146493,"ATP4A"
"129","plasma membrane bounded cell projection assembly (GO:0120031)","1/278",0.51751489166001,0.605773245276446,0,0,1.39244000849437,0.917223874583777,"ABLIM1"
"130","positive regulation of programmed cell death (GO:0043068)","1/286",0.527600369086309,0.612828121015636,0,0,1.35280357757138,0.865004466886886,"ARHGEF12"
"131","extracellular matrix organization (GO:0030198)","1/300",0.54475473180301,0.623166397744353,0,0,1.2885435110499,0.782686608551085,"RECK"
"132","mRNA processing (GO:0006397)","1/300",0.54475473180301,0.623166397744353,0,0,1.2885435110499,0.782686608551085,"RBMY1A1"
"133","positive regulation of apoptotic process (GO:0043065)","1/310",0.556632272451014,0.631965963459422,0,0,1.24620851576877,0.730091819961869,"ARHGEF12"
"134","cilium assembly (GO:0060271)","1/314",0.561297713109581,0.632507124474229,0,0,1.23003194888179,0.710348163121595,"ABLIM1"
"135","protein transport (GO:0015031)","1/369",0.620767988607813,0.694340490961332,0,0,1.04326513213981,0.497426599302339,"GOLGA4"
"136","regulation of cell migration (GO:0030334)","1/408",0.658070315074007,0.730651599824816,0,0,0.941417353182059,0.393929964272707,"RECK"
"137","organelle assembly (GO:0070925)","1/425",0.673181042393086,0.741321755149399,0,0,0.902885682574917,0.357308862593022,"ABLIM1"
"138","regulation of nucleic acid-templated transcription (GO:1903506)","1/430",0.677499352388193,0.741321755149399,0,0,0.892134009781069,0.347349416708715,"MLLT6"
"139","regulation of intracellular signal transduction (GO:1902531)","1/437",0.683451106749395,0.742454079993947,0,0,0.877495952509444,0.333975099071521,"ARHGEF12"
"140","nervous system development (GO:0007399)","1/447",0.691767146849455,0.746120279816198,0,0,0.857381517629473,0.315950124633585,"CYP51A1"
"141","regulation of cellular macromolecule biosynthetic process (GO:2000112)","1/468",0.708539493974457,0.758790521915908,0,0,0.817945165218122,0.281822579971723,"MLLT6"
"142","neutrophil degranulation (GO:0043312)","1/481",0.718470287633234,0.758858246626528,0,0,0.795261437908497,0.262938026937543,"ARPC5"
"143","neutrophil activation involved in immune response (GO:0002283)","1/485",0.721458594575862,0.758858246626528,0,0,0.78852698104035,0.257438517750567,"ARPC5"
"144","neutrophil mediated immunity (GO:0002446)","1/488",0.723679387511391,0.758858246626528,0,0,0.783548737770262,0.253405005288406,"ARPC5"
"145","protein phosphorylation (GO:0006468)","1/496",0.729516950385042,0.759703858676837,0,0,0.770568429391959,0.243016227363319,"INSRR"
"146","regulation of apoptotic process (GO:0042981)","1/742",0.860326409529307,0.889789642732365,0,0,0.508242703289143,0.0764617683278882,"ARHGEF12"
"147","positive regulation of transcription by RNA polymerase II (GO:0045944)","1/908",0.911008263569151,0.935797604074434,0,0,0.411634995784422,0.038365744483692,"MLLT6"
"148","regulation of gene expression (GO:0010468)","1/1079",0.944294167817411,0.96343526581371,0,0,0.343228200371058,0.019672997109189,"MLLT6"
"149","positive regulation of transcription, DNA-templated (GO:0045893)","1/1183",0.958191447621248,0.971053077790661,0,0,0.311303540028533,0.0132950519816306,"MLLT6"
"150","regulation of transcription by RNA polymerase II (GO:0006357)","1/2206",0.99772188976567,0.99796161067346,0,0,0.157778667022365,0.000359847237745243,"MLLT6"
"151","regulation of transcription, DNA-templated (GO:0006355)","1/2244",0.99796161067346,0.99796161067346,0,0,0.154773456417788,0.000315810543476047,"MLLT6"
