"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"27","mitochondrial membrane (GO:0031966)","3/469",0.360013955994001,0.784468522974836,0,0,1.4223809988295,1.45312218204237,"TOMM70;RSAD2;BNIP3"
"28","trans-Golgi network membrane (GO:0032588)","1/99",0.364020729548417,0.784468522974836,0,0,2.24614512471655,2.26982952035497,"AP1S2"
"29","phagocytic vesicle (GO:0045335)","1/100",0.366928825262423,0.784468522974836,0,0,2.22334455667789,2.22909720803597,"ABCA1"
"30","mitochondrial envelope (GO:0005740)","1/127",0.440663371319815,0.891964974535594,0,0,1.74453262786596,1.42959917493056,"BNIP3"
"31","microtubule cytoskeleton (GO:0015630)","2/331",0.445982487267797,0.891964974535594,0,0,1.33738601823708,1.07990656941469,"CTDP1;SEPTIN8"
"32","recycling endosome (GO:0055037)","1/145",0.485032623230744,0.931626001850339,0,0,1.52507716049383,1.10345299565437,"SNF8"
"33","cytoplasmic vesicle membrane (GO:0030659)","2/380",0.51835357121392,0.931626001850339,0,0,1.16110813863623,0.762961486950311,"AP1S2;SNF8"
"34","chromosome (GO:0005694)","1/160",0.519333875682152,0.931626001850339,0,0,1.3801537386443,0.904288180561073,"SMC1A"
"35","membrane raft (GO:0045121)","1/163",0.525917904270352,0.931626001850339,0,0,1.35438957475995,0.87034449315442,"ABCA1"
"36","endocytic vesicle (GO:0030139)","1/189",0.579367814619484,0.954698692471035,0,0,1.16554373522459,0.636174452898065,"ABCA1"
"37","late endosome (GO:0005770)","1/189",0.579367814619484,0.954698692471035,0,0,1.16554373522459,0.636174452898065,"SNF8"
"38","spindle (GO:0005819)","1/192",0.585137908288699,0.954698692471035,0,0,1.14706224549156,0.614719511381338,"CTDP1"
"39","nuclear membrane (GO:0031965)","1/204",0.607445775117896,0.965683027110501,0,0,1.07859879584018,0.537673266583745,"MINDY3"
"40","Golgi membrane (GO:0000139)","2/472",0.636557211502708,0.975828071689883,0,0,0.92942863973225,0.419805239294442,"GOLGA8B;AP1S2"
"41","vesicle (GO:0031982)","1/226",0.645305660311051,0.975828071689883,0,0,0.972049382716049,0.42578794054257,"ABCA1"
"42","trans-Golgi network (GO:0005802)","1/239",0.665955481314442,0.983077139083224,0,0,0.918347338935574,0.37333799874453,"AP1S2"
"43","lytic vacuole membrane (GO:0098852)","1/267",0.706479460239681,0.989890735084178,0,0,0.820509607351713,0.285095211621476,"AP1S2"
"44","dendrite (GO:0030425)","1/270",0.710521713696044,0.989890735084178,0,0,0.81123502684841,0.277244251870858,"BNIP3"
"45","endosome membrane (GO:0010008)","1/325",0.775590851024788,0.989890735084178,0,0,0.671639231824417,0.170683779857868,"SNF8"
"46","mitochondrial inner membrane (GO:0005743)","1/328",0.778690390974585,0.989890735084178,0,0,0.66537546721033,0.166438187970297,"RSAD2"
"47","intracellular non-membrane-bounded organelle (GO:0043232)","4/1158",0.779807688505802,0.989890735084178,0,0,0.74722604035937,0.185841051375673,"CTDP1;RSAD2;DDX31;SMC1A"
"48","lysosomal membrane (GO:0005765)","1/330",0.780733189293242,0.989890735084178,0,0,0.661263086795002,0.163677039128881,"AP1S2"
"49","organelle inner membrane (GO:0019866)","1/346",0.796418101683687,0.989890735084178,0,0,0.630080515297907,0.143425843704019,"RSAD2"
"50","mitochondrial matrix (GO:0005759)","1/348",0.798298979906595,0.989890735084178,0,0,0.626384886327249,0.141107032589672,"NDUFS8"
"51","collagen-containing extracellular matrix (GO:0062023)","1/380",0.826157833482046,0.99995068823826,0,0,0.572559366754617,0.109341342791051,"ATRNL1"
"52","endoplasmic reticulum membrane (GO:0005789)","2/712",0.839642728308775,0.99995068823826,0,0,0.607659439784776,0.106205988339822,"ABCA1;RSAD2"
"53","bounding membrane of organelle (GO:0098588)","2/767",0.868754057618921,0.99995068823826,0,0,0.56235587868106,0.07912077927443,"AP1S2;SNF8"
"54","lysosome (GO:0005764)","1/477",0.889380160451953,0.99995068823826,0,0,0.453618113912232,0.0531778818500813,"AP1S2"
"55","neuron projection (GO:0043005)","1/556",0.923577822306972,0.99995068823826,0,0,0.387467467467467,0.0308037465883969,"BNIP3"
"56","cytoskeleton (GO:0005856)","1/600",0.937844345730137,0.99995068823826,0,0,0.358189575217956,0.022985485839849,"SEPTIN8"
"57","integral component of plasma membrane (GO:0005887)","3/1454",0.965645333401486,0.99995068823826,0,0,0.433666436940041,0.0151603983348597,"ABCA1;SIT1;SLC6A20"
"58","nucleolus (GO:0005730)","1/733",0.966811739549684,0.99995068823826,0,0,0.291089860352155,0.00982471579459186,"DDX31"
"59","nuclear lumen (GO:0031981)","1/745",0.968645040888408,0.99995068823826,0,0,0.286215651135006,0.00911798604386793,"DDX31"
"60","intracellular organelle lumen (GO:0070013)","1/848",0.98077555058877,0.99995068823826,0,0,0.250059031877214,0.0048540564407485,"NDUFS8"
"61","intracellular membrane-bounded organelle (GO:0043231)","10/5192",0.999881483006684,0.99995068823826,0,0,0.350858384436154,4.15851451251e-05,"ABCA1;GOLGA8B;CTDP1;BNIP3;AP1S2;DDX31;HYLS1;MAFK;SNF8;SMC1A"
"62","nucleus (GO:0005634)","7/4484",0.99995068823826,0.99995068823826,0,0,0.28724592360956,1.41649517980715e-05,"CTDP1;BNIP3;DDX31;HYLS1;MAFK;SNF8;SMC1A"
